year,area,latitude,longitude,outbreak,file_name,study
1961,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1962,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1963,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1964,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1965,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1966,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1967,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1968,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1969,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1970,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1971,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1972,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1973,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1974,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1975,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1975,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1976,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1976,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1977,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1978,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1979,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1980,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1981,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1981,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1982,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1982,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1983,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1983,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1984,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1984,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1985,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1985,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1986,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1986,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1987,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1988,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1989,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1990,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1990,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1991,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1992,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1993,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1994,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1995,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
1996,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1997,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1998,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1999,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
2000,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
2001,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
2002,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2003,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2004,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2005,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2006,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2007,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2008,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
2009,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
2010,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2011,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2012,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2013,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2014,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2015,northern new mexico,35.88137,-106.298959,1,PMC9110339.pdf,
2016,northern new mexico,35.88137,-106.298959,0,PMC9110339.pdf,
1714,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1715,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1716,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1717,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1718,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1719,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1720,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1721,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1722,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1723,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1724,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1725,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1726,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1727,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1728,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1729,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1730,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1731,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1732,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1733,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1734,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1735,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1736,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1737,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1738,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1739,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1740,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1741,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1742,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1743,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1744,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1745,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1746,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1747,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1748,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1749,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1750,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1751,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1752,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1753,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1754,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1755,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1756,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1757,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1758,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1759,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1760,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1761,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1762,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1763,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1764,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1765,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1766,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1767,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1768,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1769,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1770,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1771,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1772,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1773,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1774,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1775,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1776,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1777,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1778,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1779,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1780,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1781,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1782,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1783,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1784,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1785,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1786,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1787,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1788,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1789,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1790,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1791,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1792,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1793,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1794,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1795,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1796,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1797,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1798,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1799,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1800,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1801,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1802,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1803,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1804,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1805,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1806,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1807,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1808,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1809,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1810,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1811,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1812,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1813,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1814,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1815,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1816,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1817,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1818,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1819,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1820,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1821,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1822,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1823,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1824,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1825,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1826,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1827,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1828,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1829,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1830,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1831,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1832,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1833,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1834,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1835,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1836,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1837,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1838,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1839,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1840,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1841,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1842,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1843,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1844,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1845,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1846,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1847,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1848,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1849,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1850,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1851,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1852,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1853,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1854,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1855,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1856,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1857,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1858,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1859,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1860,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1861,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1862,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1863,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1864,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1865,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1866,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1867,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1868,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1869,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1870,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1871,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1872,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1873,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1874,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1875,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1876,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1877,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1878,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1879,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1880,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1881,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1882,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1883,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1884,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1885,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1886,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1887,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1888,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1889,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1890,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1891,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1892,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1893,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1894,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1895,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1896,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1897,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1898,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1899,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1900,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1901,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1902,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1903,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1904,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1905,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1906,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1907,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1908,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1909,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1910,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1911,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1912,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1913,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1914,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1915,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1916,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1917,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1918,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1919,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1920,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1921,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1922,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1923,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1924,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1925,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1926,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1927,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1928,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1929,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1930,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1931,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1932,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1933,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1934,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1935,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1936,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1937,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1938,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1939,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1940,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1941,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1942,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1943,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1944,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1945,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1946,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1947,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1948,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1949,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1950,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1951,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1952,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1953,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1954,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1955,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1956,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1957,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1958,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1959,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1960,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1961,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1962,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1963,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1964,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1965,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1966,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1967,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1968,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1969,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1970,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1971,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1972,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1973,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1974,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1975,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1975,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1976,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1977,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1978,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1979,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1980,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1981,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1982,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1983,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1984,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1985,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1985,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1986,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1986,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1987,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1987,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1988,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1988,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1989,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1989,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1990,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1990,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1991,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1992,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1993,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1994,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1995,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1996,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1997,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1998,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
1999,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2000,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2001,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2002,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2003,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2004,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2005,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2006,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2007,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2008,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2009,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2010,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2011,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2012,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2013,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2014,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
2015,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2016,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2017,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2018,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2019,northern washington,48.7544012,-122.478836,1,PMC9110339.pdf,
2020,northern washington,48.7544012,-122.478836,0,PMC9110339.pdf,
1890,southern colorado,38.2544472,-104.609141,0,PMC9110339.pdf,
1891,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1892,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1893,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1894,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1895,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1896,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1897,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1898,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1899,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1900,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1901,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1902,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1903,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1904,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1905,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1906,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1907,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1908,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1909,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1910,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1911,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1912,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1913,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1914,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1915,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1916,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1917,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
1918,southern colorado,38.2544472,-104.609141,1,PMC9110339.pdf,
