area,Latitude,Longitude,Year,Outbreak,Source,File Name
"southern quebec, canada",45.5031824,-73.5698065,1649,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1650,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1651,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1652,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1653,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1654,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1655,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1656,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1657,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1658,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1659,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1660,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1661,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1664,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1665,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1666,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1667,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1668,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1669,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1670,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1706,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1706,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1707,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1707,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1708,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1708,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1709,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1709,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1710,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1710,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1711,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1711,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1712,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1712,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1713,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1713,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1714,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1714,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1715,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1715,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1716,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1716,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1717,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1717,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1754,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1754,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1755,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1755,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1756,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1756,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1757,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1757,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1758,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1758,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1759,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1759,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1760,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1760,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1761,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1761,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1762,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1762,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1763,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1763,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1764,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1764,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1765,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1765,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1807,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1807,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1808,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1808,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1809,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1809,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1810,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1810,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1811,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1811,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1812,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1812,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1813,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1813,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1814,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1814,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1815,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1815,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1816,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1816,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1817,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1817,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1872,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1872,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1873,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1873,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1874,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1874,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1875,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1875,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1876,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1876,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1877,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1877,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1878,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1878,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1879,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1879,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1880,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1880,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1881,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1881,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1882,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1882,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1883,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1883,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1884,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1884,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1885,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1885,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1886,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1886,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1887,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1887,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1888,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1888,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1889,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1889,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1890,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1890,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1891,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1891,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1892,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1892,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1893,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1893,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1894,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1894,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1895,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1895,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1896,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1896,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1897,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1897,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1898,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1898,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1899,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1899,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1900,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1900,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1901,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1901,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1902,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1902,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1903,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1903,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1915,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1915,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1916,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1916,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
