file_name,been_processed,relevance
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Disruption of male spruce budworm orientation to calling females in a wind tunnel by synthetic pheromone.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Disruption of male spruce budworm orientation to female moths by pheromone and pheromone analogues in a wind tunnel.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Disruption of sex attraction in the eastern spruce budworm.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Dissemination of Viruses Against the Spruce Budworm Choristoneura fumiferana _Clemens_ 1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Dissipation kinetics of azadirachtin in some forest matrices and its systemic translocation in conifers for spruce budworm control.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Disturbance_climate relationships between wildfire and western spruce budworm in interior British Columbia.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Disulfide bond mapping and structural characterization of spruce budworm antifreeze protein.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Do balsam twig aphids _Homoptera_ Aphididae_ lower tree susceptibility to spruce budworm_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Do natural enemies explain fluctuations in low_density spruce budworm populations_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Documentation of red spruce growth decline.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Does a spruce budworm outbreak affect the growth response of black spruce to a subsequent thinning_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Does climate affect host-plant quality_ Annual variation in the quality of balsam fir as food for spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Does nutrition-related stress carry over to spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_ progeny_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Does the type of silvicultural practice influence spruce budworm defoliation of seedlings_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Dormancy in the life cycle of the spruce budworm_ physiological mechanisms and ecological implications..pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Douglas-fir height growth affected by western spruce budworm.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Douglas-fir nutrients and terpenes as potential factors influencing western spruce budworm defoliation.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Douglas-fir nutrients and terpenes_ potential resistance factors to western spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Drought and moisture availability and recent western spruce budworm outbreaks in the Western United States.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Drought-triggered western spruce budworm outbreaks in the interior Pacific Northwest_ a multi-century dendrochronological record.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Dynamics and management of rising outbreak spruce budworm populations.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Dynamics of an old-growth_ fire-initiated_ subalpine forest in southern interior British Columbia_ tree-ring reconstruction of 2 year cycle spruce budworm outbreaks.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Dynamics of balsam fir forests in relation to spruce budworm outbreaks in the boreal zone of Quebec.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Ecological mechanisms of population change during outbreaks of the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Ecology of outbreak populations of the western spruce budworm.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Economic impacts of forest pests_ a case study of spruce budworm outbreaks and control in New Brunswick_ Canada.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Economics of early intervention to suppress a potential spruce budworm outbreak on Crown land in New Brunswick_ Canada.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Ecoregional patterns of spruce budworm_Wildfire interactions in central Canada_s forests.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of 3 new moult-inhibiting insect growth regulators on the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of a new moult inhibitor _EL-494_ on the spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of body weight on lethal dose estimates for the western spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of exposure time to Bacillus thuringiensis on mortality and recovery of the spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of fertilization of balsam fir trees on spruce budworm nutrition and development.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of fertilization on western spruce budworm feeding in young western larch stands.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of host diet on acceptance of eastern spruce budworm eggs by Trichogramma minutum.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of Orthene Medicaps on populations of western spruce budworm on grand fir and Douglas fir.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of pheromone-releaser distribution and release rate on the mating success of spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of RH-5992 on adult development in the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of RH-5992_ a nonsteroidal ecdysone agonist_ on the spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae__ laboratory_ greenhouse_ and__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of Sex and Instar on Food Consumption_ Nutritional Indices_ and Foliage Wasting by the Western Spruce Budworm_ Choristoneura occidentalis.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of spray droplet size and density on efficacy of Bacillus thuringiensis Berliner against the spruce budworm_ Choristoneura fumiferana _Clem.__Lepidoptera__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of temperature and exposure time on toxicity of Bacillus thuringiensis Berliner spray deposits to spruce budworm_ Choristoneura fumiferana Clemens__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of temperature on mortality and recovery of spruce budworm _Lepidoptera_ Tortricidae_ exposed to Bacillus thuringiensis Berliner.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of temperature on the pathogenesis of Bacillus thuringiensis Berliner in larvae of the spruce budworm_ Choristoneura fumiferana Clem._Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effect of western spruce budworm defoliation on the physiology and growth of potted Douglas-fir seedlings.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effectiveness of spruce budworm spraying in New Brunswick in protecting the spruce component of spruce_fir stands.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of 1956 Spring and Summer Temperatures on Spruce Budworm Populations _Choristoneura fumiferana Clem._ in the Gaspé Peninsula1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of a microbial insecticide_ Bacillus thuringiensis kurstaki_ on nontarget Lepidoptera in a spruce budworm-infested forest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of a spruce budworm outbreak on element export below the rooting zone_ a case study for a balsam fir forest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of artificial and western spruce budworm _Lepidoptera_ Tortricidae_ defoliation on growth and biomass allocation of Douglas-fir seedlings.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of artificially altered foliar nitrogen levels on development and survival of young instars of western spruce budworm_ Choristoneura occidentalis Freeman.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of Bacillus thuringiensis on Parasites of Western Spruce Budworm _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of bud phenology and foliage chemistry of balsam fir and white spruce trees on the efficacy of Bacillus thuringiensis against the spruce budworm__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of DDT spraying for spruce budworm on fish in the Yellowstone River system.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of defoliation by spruce budworm _Choristoneura fumiferana Clem._ on radial growth at breast height of balsam fir _Abies balsamea _L._ Mill._ and white spruce __.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of Douglas-fir foliage age class on western spruce budworm oviposition choice and larval performance.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of drainage and severe defoliation on the rawfiber content of balsam fir needles and growth of the spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of early temperature exposure on diapause development of spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of fenoxycarb_ a juvenile hormone analogue_ on lipid metabolism of the eastern spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of food nutritive quality and Bacillus thuringiensis onfeeding behaviour_ food utilization and larval growth of spruce budworm Choristoneura fumiferana _Clem__.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of forest management legacies on spruce budworm _Choristoneura fumiferana_ outbreaks.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of hardwood content on balsam fir defoliation during the building phase of a spruce budworm outbreak.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of kaolin_based particle film on spruce budworm _Choristoneura fumiferana _Lepidoptera_ Tortricidae__ oviposition in the laboratory.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of mixed stand management to reduce impacts of spruce budworm defoliation on balsam fir stand-level growth and yield.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of photoperiod and size on flight activity and oviposition in the eastern spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of selected juvenile hormone analogs on sixth-instar larvae of the eastern spruce budworm_ Choristoneura fumiferana Clemens _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of spruce budworm on cone production by balsam fir.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of spruce budworm outbreaks on the productivity and stability of balsam fir forests.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of Spruce Budworm _Choristoneura fumiferana _Clem.__ Outbreaks on Boreal Mixed-Wood Bird Communities.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of stand and site characteristics on susceptibility and vulnerability of balsam fir and spruce to spruce budworm in New Brunswick.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of surrounding forest and site conditions on growth reduction of balsam fir and spruce caused by spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of terpenes and phenolic and flavonoid glycosides from Douglas fir on western spruce budworm larval growth_ pupal weight_ and adult weight.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of the Destruction of the Current Year_s Foliage of Balsam Fir on the Fecundity and Habits of Flight of the Spruce Budworm1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of the juvenile hormone analog fenoxycarb on various developmental stages of the eastern spruce budworm_ Choristoneura fumiferana _Clemens__Lepidoptera__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of tree age and stand thinning related variations in balsam fir secondary compounds on spruce budworm Choristoneura fumiferana development_ growth and__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects of two juvenile hormone analogs on hemolymph and fat-body metabolites of the eastern spruce budworm_ Choristoneura fumiferana _Clemens_ _Lepidoptera__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Effects ofBacillus thuringiensisand Destruxins _Metarhizium anisopliaeMycotoxins_ Combinations on Spruce Budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Efficacy evaluation of a reduced dosage of tebufenozide applied aerially to control spruce budworm _Choristoneura fumiferana_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Efficacy of RH5992_ a new insect growth regulator against spruce budworm _Lepidoptera_ Tortricidae_ in a boreal forest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Egg weight as a factor in the overwintering survival of spruce budworm _Lepidoptera_ Tortricidae_ larvae.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Electroantennograms from spruce budworm moths _Choristoneura fumiferana__Lepidoptera_ Tortricidae_ of different ages and for various pheromone concentrations.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Electrophysiological investigations on tarsal chemoreceptors of the spruce budworm_ Choristoneura fumiferana _Lepidoptera_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Electrophysiological responses to sucrose from a gustatory sensillum on the larval maxillary palp of the spruce budworm_ Choristoneura fumiferana _Clem.___.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Enniatins fromFusarium avenaceum isolated from balsam fir foliage and their toxicity to spruce budworm larvae_Choristoneura fumiferana _Clem._ _Lepidoptera__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Environmental and genetic effects on mean egg weight in spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Environmental and genetic influences on the dispersal propensity of spruce budworm _Choristoneura fumiferana_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Environmental factors affecting spruce budworm growth.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Environmental-mediated relationships between tree growth of black spruce and abundance of spruce budworm along a latitudinal transect in Quebec_ Canada.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Epidemiology of the spruce budworm in Western Ontario_ A Discussion.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Estimated egg deposition by invading spruce budworm moths _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Estimating forest vulnerability to the next spruce budworm outbreak_ will past silvicultural efforts pay dividends_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluating annual spruce budworm defoliation using change detection of vegetation indices calculated from satellite hyperspectral imagery.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluating Models for Spruce Budworm_Forest Management_ Comparing Output with Regional Field Data.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluating the influence of varying levels of spruce budworm defoliation on annualized individual tree growth and mortality in Maine_ USA and New Brunswick__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluation of alternative forest system management policies the case of the spruce budworm in New Brunswick.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluation of high-capacity_ nonsaturating sex pheromone traps for monitoring population densities of spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluation of Neoaplectana carpocapsae for biological control of the western spruce budworm_ Choristoneura occidentalis_ ineffectiveness and persistence of tank__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\EVALUATION OF SEX ATTRACT ANT TRAPS FOR MONITORING SPRUCE BUDWORM POPULATIONS _LEPIDOPTERA_ TORTRICIDAE_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evaluation of tebufenozide carry-over and residual effects on spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Even low levels of spruce budworm defoliation affect mortality and ingrowth but net growth is more driven by competition.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Evidence of a direct chemical plant defense role for maltol against spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Expression of a Bacillus thuringiensis cry1Ab gene in transgenic white spruce and its efficacy against the spruce budworm _Choristoneura fumiferana_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Expression of the β_glucosidase gene Pgβglu_1 underpins natural resistance of white spruce against spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Extrusion of the female sex pheromone gland in the eastern spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors affecting adult emergence and mating behavior of the eastern spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors affecting assessment of parasitization by Apanteles fumiferanae Vier. and Glypta fumiferanae _Vier._ on spruce budworm larvae.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors affecting calling by female eastern spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors affecting catch in pheromone traps for monitoring the western spruce budworm_ Choristoneura occidentalis Freeman.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors affecting inundative releases of Trichogramma minutum Ril. against the Spruce Budworm1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors affecting oral regurgitation by larval spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Factors controlling the internal temperatures of spruce budworm larvae_ Choristoneura fumiferana _Clem._.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Fecundity and recruitment of eggs during outbreaks of the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Feeding Behavior of Spruce Budworm _Lepidoptera_ Tortricidae_ Larvae Subjected to Multiple Exposures of Bacillus thuringiensis Variety kurstaki.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Feeding preferences of eastern spruce budworm larvae in two-choice tests with extracts of mature foliage and with pure amino acids.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Feeding preferences of eastern spruce budworm larvae in two_choice tests with combinations of host_plant extracts.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Feeding preferences of fourth-and sixth-instar spruce budworm _Lepidoptera_ Tortricidae_ larvae for foliage extracts from young and old balsam fir hosts.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Feeding responses of eastern spruce budworm larvae to sucrose and other carbohydrates.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Field fecundity of the spruce budworm _Lepidoptera_ Tortricidae_ as determined from regression relationships between egg complement_ fore wing length_ and body__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Fire potential in the spruce budworm-damaged forests of Ontario.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Five decades of balsam fir stand development after spruce budworm-related mortality.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Flight activity of female eastern spruce budworm _Lepidoptera_ Tortricidae_ at constant temperatures in the laboratory.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Flight and copulation of female spruce budworm in pheromone-permeated air.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Flight duration of male spruce budworm _Choristoneura fumiferana _Clem.__ and attractiveness of female spruce budworm are unaffected by microsporidian infection or__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Foliage age as a factor in food utilization by the western spruce budworm_ Choristoneura occidentalis.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Foliage consumption by 6th-instar spruce budworm larvae_ Choristonerua fumiferana _Clem.__ feeding on balsam fir and white spruce.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Foliar endophytes of spruce species found in the Acadian forest_ basis and potential for improving the tolerance of the forest to spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Foliar nutrients and induced susceptibility_ genetic mechanisms of Douglas-fir resistance to western spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Foliar persistence and residual activity of tebufenozide against spruce budworm larvae.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Food consumption and utilization by 6th_instar larvae of spruce budworm_ Choristoneura fumiferana_ a comparison on three Picea _spruce_ species.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forecasting the response of spruce budworm defoliation to climate change in Ontario.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest Carbon Resilience of Eastern Spruce Budworm _Choristoneura fumiferana_ Salvage Harvesting in the Northeastern United States.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest character and vulnerability of balsam fir to spruce budworm in Minnesota.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest composition_ host_population density_ and parasitism of spruce budworm Choristoneura fumiferana eggs by Trichogramma minutum.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest cover type mapping and spruce budworm defoliation detection using simulated SPOT imagery.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest defoliators and climatic change_ potential changes in spatial distribution of outbreaks of western spruce budworm _Lepidoptera_ Tortricidae_ and gypsy moth__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest dynamics after successive spruce budworm outbreaks in mixedwood forests.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest dynamics following spruce budworm outbreaks in the northern and southern mixedwoods of central Quebec.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest fire frequency and western spruce budworm outbreaks in western Montana.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest management strategies to reduce spruce budworm damage in the Fundy Model Forest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest overstory composition and seedling height influence defoliation of understory regeneration by spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Forest succession following a spruce budworm outbreak in Minnesota.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Frass size as an indicator of spruce budworm larval instars.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Free and bound amino acids of spruce budworm larvae feeding on balsam fir and red and white spruce.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Frost reduces western spruce budworm populations and damage in Montana.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Fungous deterioration of balsam fir killed by spruce budworm in northwestern New Brunswick.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Future spruce budworm outbreak may create a carbon source in eastern Canadian forests.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Genetic control and evolutionary potential of a constitutive resistance mechanism against the spruce budworm _Choristoneura fumiferana_ in white spruce _Picea__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\GENETIC VARIATION AMONG WESTERN SPRUCE BUDWORM _CHORISTONEURA OCCIDENTALIS__LEPIDOPTERA_ TORTRICIDAE_ OUTBREAKS IN IDAHO__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Genome-wide SNPs resolve phylogenetic relationships in the North American spruce budworm _Choristoneura fumiferana_ species complex.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Genomic organization and expression of a trypsin gene from the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Genomic selection for resistance to spruce budworm in white spruce and relationships with growth and wood quality traits.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Glutathione S-transferase from the spruce budworm_ Choristoneura fumiferana_ identification_ characterization_ localization_ cDNA cloning_ and expression.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Glycerol synthesis by diapausing larvae in response to the timing of low temperature exposure_ and implications for overwintering survival of the spruce budworm__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Gross heat of combustion of living and spruce budworm-killed balsam fir.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Growth and mortality of balsam fir-and spruce-tolerant hardwood stands as influenced by stand characteristics and spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Growth and Survival of Picea glauca following Thinning of Plantations Affected by Eastern Spruce Budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Growth inhibition at the ice prismatic plane induced by a spruce budworm antifreeze protein_ a molecular dynamics simulation study.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Growth_melt asymmetry in ice crystals under the influence of spruce budworm antifreeze protein.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Hardwood-softwood composition influences early-instar larval dispersal mortality during a spruce budworm outbreak.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Hemograms of selected stages of the spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Hibernation site and dispersal of spruce budworm larvae as related to damage of sapling balsam fir.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Historical and spatial characteristics of spruce budworm Choristoneura fumiferana _Clem.__Lepidoptera_ Tortricidae_ outbreaks in northeastern British Columbia.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Historical spruce budworm defoliation records adjusted for insecticide protection in New Brunswick_ 1965_1992.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Host instar as a determinant of preference and suitability for two parasitoids attacking late instars of the spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Host plant preferences in larvae of the eastern spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Host plant stimuli affecting oviposition behavior of the eastern spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Host preference for oviposition by the spruce budworm in the Lake States.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Host species and the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Host tree species affects spruce budworm winter survival.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Hydroxyacetophenone defenses in white spruce against spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Identification and characterization of a juvenile hormone _JH_ response region in the JH esterase gene from the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Identification and expression analysis of multiple small heat shock protein genes in spruce budworm_ Choristoneura fumiferana _L._.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Identification of spruce budworm natural enemies using a qPCR-based molecular sorting approach.pdf,1,1
