area,latitude,longitude,year,outbreak
laurentide park quebec,46.6070866,-75.1209782075808,1968,yes
laurentide park quebec,46.6070866,-75.1209782075808,1969,yes
laurentide park quebec,46.6070866,-75.1209782075808,1970,yes
laurentide park quebec,46.6070866,-75.1209782075808,1971,yes
laurentide park quebec,46.6070866,-75.1209782075808,1972,yes
laurentide park quebec,46.6070866,-75.1209782075808,1973,yes
laurentide park quebec,46.6070866,-75.1209782075808,1974,yes
laurentide park quebec,46.6070866,-75.1209782075808,1975,yes
laurentide park quebec,46.6070866,-75.1209782075808,1976,yes
laurentide park quebec,46.6070866,-75.1209782075808,1977,yes
laurentide park quebec,46.6070866,-75.1209782075808,1978,yes
laurentide park quebec,46.6070866,-75.1209782075808,1979,yes
laurentide park quebec,46.6070866,-75.1209782075808,1980,yes
laurentide park quebec,46.6070866,-75.1209782075808,1981,yes
laurentide park quebec,46.6070866,-75.1209782075808,1982,yes
laurentide park quebec,46.6070866,-75.1209782075808,1983,yes
laurentide park quebec,46.6070866,-75.1209782075808,1984,yes
laurentide park quebec,46.6070866,-75.1209782075808,1985,yes
laurentide park quebec,46.6070866,-75.1209782075808,1986,yes
laurentide park quebec,46.6070866,-75.1209782075808,1987,yes
laurentide park quebec,46.6070866,-75.1209782075808,1988,yes
laurentide park quebec,46.6070866,-75.1209782075808,1989,yes
laurentide park quebec,46.6070866,-75.1209782075808,1990,yes
laurentide park quebec,46.6070866,-75.1209782075808,1991,yes
laurentide park quebec,46.6070866,-75.1209782075808,1992,yes
laurentide park quebec,46.6070866,-75.1209782075808,1993,yes
laurentide park quebec,46.6070866,-75.1209782075808,1994,yes
laurentide park quebec,46.6070866,-75.1209782075808,1995,yes
laurentide park quebec,46.6070866,-75.1209782075808,1996,yes
laurentide park quebec,46.6070866,-75.1209782075808,1997,yes
laurentide park quebec,46.6070866,-75.1209782075808,1998,yes
laurentide park quebec,46.6070866,-75.1209782075808,1999,yes
laurentide park quebec,46.6070866,-75.1209782075808,2000,yes
eastern quebec,48.6146774,-66.066572550089,1550,yes
eastern quebec,48.6146774,-66.066572550089,1551,yes
eastern quebec,48.6146774,-66.066572550089,1552,yes
eastern quebec,48.6146774,-66.066572550089,1553,yes
eastern quebec,48.6146774,-66.066572550089,1554,yes
eastern quebec,48.6146774,-66.066572550089,1555,yes
eastern quebec,48.6146774,-66.066572550089,1556,yes
eastern quebec,48.6146774,-66.066572550089,1557,yes
eastern quebec,48.6146774,-66.066572550089,1558,yes
eastern quebec,48.6146774,-66.066572550089,1559,yes
eastern quebec,48.6146774,-66.066572550089,1560,yes
eastern quebec,48.6146774,-66.066572550089,1561,yes
eastern quebec,48.6146774,-66.066572550089,1562,yes
eastern quebec,48.6146774,-66.066572550089,1563,yes
eastern quebec,48.6146774,-66.066572550089,1564,yes
eastern quebec,48.6146774,-66.066572550089,1565,yes
eastern quebec,48.6146774,-66.066572550089,1566,yes
eastern quebec,48.6146774,-66.066572550089,1567,yes
eastern quebec,48.6146774,-66.066572550089,1568,yes
eastern quebec,48.6146774,-66.066572550089,1569,yes
eastern quebec,48.6146774,-66.066572550089,1570,yes
eastern quebec,48.6146774,-66.066572550089,1571,yes
eastern quebec,48.6146774,-66.066572550089,1572,yes
eastern quebec,48.6146774,-66.066572550089,1573,yes
eastern quebec,48.6146774,-66.066572550089,1574,yes
eastern quebec,48.6146774,-66.066572550089,1575,yes
eastern quebec,48.6146774,-66.066572550089,1576,yes
eastern quebec,48.6146774,-66.066572550089,1577,yes
eastern quebec,48.6146774,-66.066572550089,1578,yes
eastern quebec,48.6146774,-66.066572550089,1579,yes
eastern quebec,48.6146774,-66.066572550089,1580,yes
eastern quebec,48.6146774,-66.066572550089,1581,yes
eastern quebec,48.6146774,-66.066572550089,1582,yes
eastern quebec,48.6146774,-66.066572550089,1583,yes
eastern quebec,48.6146774,-66.066572550089,1584,yes
eastern quebec,48.6146774,-66.066572550089,1585,yes
eastern quebec,48.6146774,-66.066572550089,1586,yes
eastern quebec,48.6146774,-66.066572550089,1587,yes
eastern quebec,48.6146774,-66.066572550089,1588,yes
eastern quebec,48.6146774,-66.066572550089,1589,yes
eastern quebec,48.6146774,-66.066572550089,1590,yes
eastern quebec,48.6146774,-66.066572550089,1591,yes
eastern quebec,48.6146774,-66.066572550089,1592,yes
eastern quebec,48.6146774,-66.066572550089,1593,yes
eastern quebec,48.6146774,-66.066572550089,1594,yes
eastern quebec,48.6146774,-66.066572550089,1595,yes
eastern quebec,48.6146774,-66.066572550089,1596,yes
eastern quebec,48.6146774,-66.066572550089,1597,yes
eastern quebec,48.6146774,-66.066572550089,1598,yes
eastern quebec,48.6146774,-66.066572550089,1599,yes
eastern quebec,48.6146774,-66.066572550089,1600,yes
eastern quebec,48.6146774,-66.066572550089,1601,yes
eastern quebec,48.6146774,-66.066572550089,1602,yes
eastern quebec,48.6146774,-66.066572550089,1603,yes
eastern quebec,48.6146774,-66.066572550089,1604,yes
eastern quebec,48.6146774,-66.066572550089,1605,yes
eastern quebec,48.6146774,-66.066572550089,1606,yes
eastern quebec,48.6146774,-66.066572550089,1607,yes
eastern quebec,48.6146774,-66.066572550089,1608,yes
eastern quebec,48.6146774,-66.066572550089,1609,yes
eastern quebec,48.6146774,-66.066572550089,1610,yes
eastern quebec,48.6146774,-66.066572550089,1611,yes
eastern quebec,48.6146774,-66.066572550089,1612,yes
eastern quebec,48.6146774,-66.066572550089,1613,yes
eastern quebec,48.6146774,-66.066572550089,1614,yes
eastern quebec,48.6146774,-66.066572550089,1615,yes
eastern quebec,48.6146774,-66.066572550089,1616,yes
eastern quebec,48.6146774,-66.066572550089,1617,yes
eastern quebec,48.6146774,-66.066572550089,1618,yes
eastern quebec,48.6146774,-66.066572550089,1619,yes
eastern quebec,48.6146774,-66.066572550089,1620,yes
eastern quebec,48.6146774,-66.066572550089,1621,yes
eastern quebec,48.6146774,-66.066572550089,1622,yes
eastern quebec,48.6146774,-66.066572550089,1623,yes
eastern quebec,48.6146774,-66.066572550089,1624,yes
eastern quebec,48.6146774,-66.066572550089,1625,yes
eastern quebec,48.6146774,-66.066572550089,1626,yes
eastern quebec,48.6146774,-66.066572550089,1627,yes
eastern quebec,48.6146774,-66.066572550089,1628,yes
eastern quebec,48.6146774,-66.066572550089,1629,yes
eastern quebec,48.6146774,-66.066572550089,1630,yes
eastern quebec,48.6146774,-66.066572550089,1631,yes
eastern quebec,48.6146774,-66.066572550089,1632,yes
eastern quebec,48.6146774,-66.066572550089,1633,yes
eastern quebec,48.6146774,-66.066572550089,1634,yes
eastern quebec,48.6146774,-66.066572550089,1635,yes
eastern quebec,48.6146774,-66.066572550089,1636,yes
eastern quebec,48.6146774,-66.066572550089,1637,yes
eastern quebec,48.6146774,-66.066572550089,1638,yes
eastern quebec,48.6146774,-66.066572550089,1639,yes
eastern quebec,48.6146774,-66.066572550089,1640,yes
eastern quebec,48.6146774,-66.066572550089,1641,yes
eastern quebec,48.6146774,-66.066572550089,1642,yes
eastern quebec,48.6146774,-66.066572550089,1643,yes
eastern quebec,48.6146774,-66.066572550089,1644,yes
eastern quebec,48.6146774,-66.066572550089,1645,yes
eastern quebec,48.6146774,-66.066572550089,1646,yes
eastern quebec,48.6146774,-66.066572550089,1647,yes
eastern quebec,48.6146774,-66.066572550089,1648,yes
eastern quebec,48.6146774,-66.066572550089,1649,yes
eastern quebec,48.6146774,-66.066572550089,1650,yes
eastern quebec,48.6146774,-66.066572550089,1651,yes
eastern quebec,48.6146774,-66.066572550089,1652,yes
eastern quebec,48.6146774,-66.066572550089,1653,yes
eastern quebec,48.6146774,-66.066572550089,1654,yes
eastern quebec,48.6146774,-66.066572550089,1655,yes
eastern quebec,48.6146774,-66.066572550089,1656,yes
eastern quebec,48.6146774,-66.066572550089,1657,yes
eastern quebec,48.6146774,-66.066572550089,1658,yes
eastern quebec,48.6146774,-66.066572550089,1659,yes
eastern quebec,48.6146774,-66.066572550089,1660,yes
eastern quebec,48.6146774,-66.066572550089,1661,yes
eastern quebec,48.6146774,-66.066572550089,1662,yes
eastern quebec,48.6146774,-66.066572550089,1663,yes
eastern quebec,48.6146774,-66.066572550089,1664,yes
eastern quebec,48.6146774,-66.066572550089,1665,yes
eastern quebec,48.6146774,-66.066572550089,1666,yes
eastern quebec,48.6146774,-66.066572550089,1667,yes
eastern quebec,48.6146774,-66.066572550089,1668,yes
eastern quebec,48.6146774,-66.066572550089,1669,yes
eastern quebec,48.6146774,-66.066572550089,1670,yes
eastern quebec,48.6146774,-66.066572550089,1671,yes
eastern quebec,48.6146774,-66.066572550089,1672,yes
eastern quebec,48.6146774,-66.066572550089,1673,yes
eastern quebec,48.6146774,-66.066572550089,1674,yes
eastern quebec,48.6146774,-66.066572550089,1675,yes
eastern quebec,48.6146774,-66.066572550089,1676,yes
eastern quebec,48.6146774,-66.066572550089,1677,yes
eastern quebec,48.6146774,-66.066572550089,1678,yes
eastern quebec,48.6146774,-66.066572550089,1679,yes
eastern quebec,48.6146774,-66.066572550089,1680,yes
eastern quebec,48.6146774,-66.066572550089,1681,yes
eastern quebec,48.6146774,-66.066572550089,1682,yes
eastern quebec,48.6146774,-66.066572550089,1683,yes
eastern quebec,48.6146774,-66.066572550089,1684,yes
eastern quebec,48.6146774,-66.066572550089,1685,yes
eastern quebec,48.6146774,-66.066572550089,1686,yes
eastern quebec,48.6146774,-66.066572550089,1687,yes
eastern quebec,48.6146774,-66.066572550089,1688,yes
eastern quebec,48.6146774,-66.066572550089,1689,yes
eastern quebec,48.6146774,-66.066572550089,1690,yes
eastern quebec,48.6146774,-66.066572550089,1691,yes
eastern quebec,48.6146774,-66.066572550089,1692,yes
eastern quebec,48.6146774,-66.066572550089,1693,yes
eastern quebec,48.6146774,-66.066572550089,1694,yes
eastern quebec,48.6146774,-66.066572550089,1695,yes
eastern quebec,48.6146774,-66.066572550089,1696,yes
eastern quebec,48.6146774,-66.066572550089,1697,yes
eastern quebec,48.6146774,-66.066572550089,1698,yes
eastern quebec,48.6146774,-66.066572550089,1699,yes
eastern quebec,48.6146774,-66.066572550089,1700,yes
eastern quebec,48.6146774,-66.066572550089,1701,yes
eastern quebec,48.6146774,-66.066572550089,1702,yes
eastern quebec,48.6146774,-66.066572550089,1703,yes
eastern quebec,48.6146774,-66.066572550089,1704,yes
eastern quebec,48.6146774,-66.066572550089,1705,yes
eastern quebec,48.6146774,-66.066572550089,1706,yes
eastern quebec,48.6146774,-66.066572550089,1707,yes
eastern quebec,48.6146774,-66.066572550089,1708,yes
eastern quebec,48.6146774,-66.066572550089,1709,yes
eastern quebec,48.6146774,-66.066572550089,1710,yes
eastern quebec,48.6146774,-66.066572550089,1711,yes
eastern quebec,48.6146774,-66.066572550089,1712,yes
eastern quebec,48.6146774,-66.066572550089,1713,yes
eastern quebec,48.6146774,-66.066572550089,1714,yes
eastern quebec,48.6146774,-66.066572550089,1715,yes
eastern quebec,48.6146774,-66.066572550089,1716,yes
eastern quebec,48.6146774,-66.066572550089,1717,yes
eastern quebec,48.6146774,-66.066572550089,1718,yes
eastern quebec,48.6146774,-66.066572550089,1719,yes
eastern quebec,48.6146774,-66.066572550089,1720,yes
eastern quebec,48.6146774,-66.066572550089,1721,yes
eastern quebec,48.6146774,-66.066572550089,1722,yes
eastern quebec,48.6146774,-66.066572550089,1723,yes
eastern quebec,48.6146774,-66.066572550089,1724,yes
eastern quebec,48.6146774,-66.066572550089,1725,yes
eastern quebec,48.6146774,-66.066572550089,1726,yes
eastern quebec,48.6146774,-66.066572550089,1727,yes
eastern quebec,48.6146774,-66.066572550089,1728,yes
eastern quebec,48.6146774,-66.066572550089,1729,yes
eastern quebec,48.6146774,-66.066572550089,1730,yes
eastern quebec,48.6146774,-66.066572550089,1731,yes
eastern quebec,48.6146774,-66.066572550089,1732,yes
eastern quebec,48.6146774,-66.066572550089,1733,yes
eastern quebec,48.6146774,-66.066572550089,1734,yes
eastern quebec,48.6146774,-66.066572550089,1735,yes
eastern quebec,48.6146774,-66.066572550089,1736,yes
eastern quebec,48.6146774,-66.066572550089,1737,yes
eastern quebec,48.6146774,-66.066572550089,1738,yes
eastern quebec,48.6146774,-66.066572550089,1739,yes
eastern quebec,48.6146774,-66.066572550089,1740,yes
eastern quebec,48.6146774,-66.066572550089,1741,yes
eastern quebec,48.6146774,-66.066572550089,1742,yes
eastern quebec,48.6146774,-66.066572550089,1743,yes
eastern quebec,48.6146774,-66.066572550089,1744,yes
eastern quebec,48.6146774,-66.066572550089,1745,yes
eastern quebec,48.6146774,-66.066572550089,1746,yes
eastern quebec,48.6146774,-66.066572550089,1747,yes
eastern quebec,48.6146774,-66.066572550089,1748,yes
eastern quebec,48.6146774,-66.066572550089,1749,yes
eastern quebec,48.6146774,-66.066572550089,1750,yes
eastern quebec,48.6146774,-66.066572550089,1751,yes
eastern quebec,48.6146774,-66.066572550089,1752,yes
eastern quebec,48.6146774,-66.066572550089,1753,yes
eastern quebec,48.6146774,-66.066572550089,1754,yes
eastern quebec,48.6146774,-66.066572550089,1755,yes
eastern quebec,48.6146774,-66.066572550089,1756,yes
eastern quebec,48.6146774,-66.066572550089,1757,yes
eastern quebec,48.6146774,-66.066572550089,1758,yes
eastern quebec,48.6146774,-66.066572550089,1759,yes
eastern quebec,48.6146774,-66.066572550089,1760,yes
eastern quebec,48.6146774,-66.066572550089,1761,yes
eastern quebec,48.6146774,-66.066572550089,1762,yes
eastern quebec,48.6146774,-66.066572550089,1763,yes
eastern quebec,48.6146774,-66.066572550089,1764,yes
eastern quebec,48.6146774,-66.066572550089,1765,yes
eastern quebec,48.6146774,-66.066572550089,1766,yes
eastern quebec,48.6146774,-66.066572550089,1767,yes
eastern quebec,48.6146774,-66.066572550089,1768,yes
eastern quebec,48.6146774,-66.066572550089,1769,yes
eastern quebec,48.6146774,-66.066572550089,1770,yes
eastern quebec,48.6146774,-66.066572550089,1771,yes
eastern quebec,48.6146774,-66.066572550089,1772,yes
eastern quebec,48.6146774,-66.066572550089,1773,yes
eastern quebec,48.6146774,-66.066572550089,1774,yes
eastern quebec,48.6146774,-66.066572550089,1775,yes
eastern quebec,48.6146774,-66.066572550089,1776,yes
eastern quebec,48.6146774,-66.066572550089,1777,yes
eastern quebec,48.6146774,-66.066572550089,1778,yes
eastern quebec,48.6146774,-66.066572550089,1779,yes
eastern quebec,48.6146774,-66.066572550089,1780,yes
eastern quebec,48.6146774,-66.066572550089,1781,yes
eastern quebec,48.6146774,-66.066572550089,1782,yes
eastern quebec,48.6146774,-66.066572550089,1783,yes
eastern quebec,48.6146774,-66.066572550089,1784,yes
eastern quebec,48.6146774,-66.066572550089,1785,yes
eastern quebec,48.6146774,-66.066572550089,1786,yes
eastern quebec,48.6146774,-66.066572550089,1787,yes
eastern quebec,48.6146774,-66.066572550089,1788,yes
eastern quebec,48.6146774,-66.066572550089,1789,yes
eastern quebec,48.6146774,-66.066572550089,1790,yes
eastern quebec,48.6146774,-66.066572550089,1791,yes
eastern quebec,48.6146774,-66.066572550089,1792,yes
eastern quebec,48.6146774,-66.066572550089,1793,yes
eastern quebec,48.6146774,-66.066572550089,1794,yes
eastern quebec,48.6146774,-66.066572550089,1795,yes
eastern quebec,48.6146774,-66.066572550089,1796,yes
eastern quebec,48.6146774,-66.066572550089,1797,yes
eastern quebec,48.6146774,-66.066572550089,1798,yes
eastern quebec,48.6146774,-66.066572550089,1799,yes
eastern quebec,48.6146774,-66.066572550089,1800,yes
eastern quebec,48.6146774,-66.066572550089,1801,yes
eastern quebec,48.6146774,-66.066572550089,1802,yes
eastern quebec,48.6146774,-66.066572550089,1803,yes
eastern quebec,48.6146774,-66.066572550089,1804,yes
eastern quebec,48.6146774,-66.066572550089,1805,yes
eastern quebec,48.6146774,-66.066572550089,1806,yes
eastern quebec,48.6146774,-66.066572550089,1807,yes
eastern quebec,48.6146774,-66.066572550089,1808,yes
eastern quebec,48.6146774,-66.066572550089,1809,yes
eastern quebec,48.6146774,-66.066572550089,1810,yes
eastern quebec,48.6146774,-66.066572550089,1811,yes
eastern quebec,48.6146774,-66.066572550089,1812,yes
eastern quebec,48.6146774,-66.066572550089,1813,yes
eastern quebec,48.6146774,-66.066572550089,1814,yes
eastern quebec,48.6146774,-66.066572550089,1815,yes
eastern quebec,48.6146774,-66.066572550089,1816,yes
eastern quebec,48.6146774,-66.066572550089,1817,yes
eastern quebec,48.6146774,-66.066572550089,1818,yes
eastern quebec,48.6146774,-66.066572550089,1819,yes
eastern quebec,48.6146774,-66.066572550089,1820,yes
eastern quebec,48.6146774,-66.066572550089,1821,yes
eastern quebec,48.6146774,-66.066572550089,1822,yes
eastern quebec,48.6146774,-66.066572550089,1823,yes
eastern quebec,48.6146774,-66.066572550089,1824,yes
eastern quebec,48.6146774,-66.066572550089,1825,yes
eastern quebec,48.6146774,-66.066572550089,1826,yes
eastern quebec,48.6146774,-66.066572550089,1827,yes
eastern quebec,48.6146774,-66.066572550089,1828,yes
eastern quebec,48.6146774,-66.066572550089,1829,yes
eastern quebec,48.6146774,-66.066572550089,1830,yes
eastern quebec,48.6146774,-66.066572550089,1831,yes
eastern quebec,48.6146774,-66.066572550089,1832,yes
eastern quebec,48.6146774,-66.066572550089,1833,yes
eastern quebec,48.6146774,-66.066572550089,1834,yes
eastern quebec,48.6146774,-66.066572550089,1835,yes
eastern quebec,48.6146774,-66.066572550089,1836,yes
eastern quebec,48.6146774,-66.066572550089,1837,yes
eastern quebec,48.6146774,-66.066572550089,1838,yes
eastern quebec,48.6146774,-66.066572550089,1839,yes
eastern quebec,48.6146774,-66.066572550089,1840,yes
eastern quebec,48.6146774,-66.066572550089,1841,yes
eastern quebec,48.6146774,-66.066572550089,1842,yes
eastern quebec,48.6146774,-66.066572550089,1843,yes
eastern quebec,48.6146774,-66.066572550089,1844,yes
eastern quebec,48.6146774,-66.066572550089,1845,yes
eastern quebec,48.6146774,-66.066572550089,1846,yes
eastern quebec,48.6146774,-66.066572550089,1847,yes
eastern quebec,48.6146774,-66.066572550089,1848,yes
eastern quebec,48.6146774,-66.066572550089,1849,yes
eastern quebec,48.6146774,-66.066572550089,1850,yes
eastern quebec,48.6146774,-66.066572550089,1851,yes
eastern quebec,48.6146774,-66.066572550089,1852,yes
eastern quebec,48.6146774,-66.066572550089,1853,yes
eastern quebec,48.6146774,-66.066572550089,1854,yes
eastern quebec,48.6146774,-66.066572550089,1855,yes
eastern quebec,48.6146774,-66.066572550089,1856,yes
eastern quebec,48.6146774,-66.066572550089,1857,yes
eastern quebec,48.6146774,-66.066572550089,1858,yes
eastern quebec,48.6146774,-66.066572550089,1859,yes
eastern quebec,48.6146774,-66.066572550089,1860,yes
eastern quebec,48.6146774,-66.066572550089,1861,yes
eastern quebec,48.6146774,-66.066572550089,1862,yes
eastern quebec,48.6146774,-66.066572550089,1863,yes
eastern quebec,48.6146774,-66.066572550089,1864,yes
eastern quebec,48.6146774,-66.066572550089,1865,yes
eastern quebec,48.6146774,-66.066572550089,1866,yes
eastern quebec,48.6146774,-66.066572550089,1867,yes
eastern quebec,48.6146774,-66.066572550089,1868,yes
eastern quebec,48.6146774,-66.066572550089,1869,yes
eastern quebec,48.6146774,-66.066572550089,1870,yes
eastern quebec,48.6146774,-66.066572550089,1871,yes
eastern quebec,48.6146774,-66.066572550089,1872,yes
eastern quebec,48.6146774,-66.066572550089,1873,yes
eastern quebec,48.6146774,-66.066572550089,1874,yes
eastern quebec,48.6146774,-66.066572550089,1875,yes
eastern quebec,48.6146774,-66.066572550089,1876,yes
eastern quebec,48.6146774,-66.066572550089,1877,yes
eastern quebec,48.6146774,-66.066572550089,1878,yes
eastern quebec,48.6146774,-66.066572550089,1879,yes
eastern quebec,48.6146774,-66.066572550089,1880,yes
eastern quebec,48.6146774,-66.066572550089,1881,yes
eastern quebec,48.6146774,-66.066572550089,1882,yes
eastern quebec,48.6146774,-66.066572550089,1883,yes
eastern quebec,48.6146774,-66.066572550089,1884,yes
eastern quebec,48.6146774,-66.066572550089,1885,yes
eastern quebec,48.6146774,-66.066572550089,1886,yes
eastern quebec,48.6146774,-66.066572550089,1887,yes
eastern quebec,48.6146774,-66.066572550089,1888,yes
eastern quebec,48.6146774,-66.066572550089,1889,yes
eastern quebec,48.6146774,-66.066572550089,1890,yes
eastern quebec,48.6146774,-66.066572550089,1891,yes
eastern quebec,48.6146774,-66.066572550089,1892,yes
eastern quebec,48.6146774,-66.066572550089,1893,yes
eastern quebec,48.6146774,-66.066572550089,1894,yes
eastern quebec,48.6146774,-66.066572550089,1895,yes
eastern quebec,48.6146774,-66.066572550089,1896,yes
eastern quebec,48.6146774,-66.066572550089,1897,yes
eastern quebec,48.6146774,-66.066572550089,1898,yes
eastern quebec,48.6146774,-66.066572550089,1899,yes
eastern quebec,48.6146774,-66.066572550089,1900,yes
eastern quebec,48.6146774,-66.066572550089,1901,yes
eastern quebec,48.6146774,-66.066572550089,1902,yes
eastern quebec,48.6146774,-66.066572550089,1903,yes
eastern quebec,48.6146774,-66.066572550089,1904,yes
eastern quebec,48.6146774,-66.066572550089,1905,yes
eastern quebec,48.6146774,-66.066572550089,1906,yes
eastern quebec,48.6146774,-66.066572550089,1907,yes
eastern quebec,48.6146774,-66.066572550089,1908,yes
eastern quebec,48.6146774,-66.066572550089,1909,yes
eastern quebec,48.6146774,-66.066572550089,1910,yes
eastern quebec,48.6146774,-66.066572550089,1911,yes
eastern quebec,48.6146774,-66.066572550089,1912,yes
eastern quebec,48.6146774,-66.066572550089,1913,yes
eastern quebec,48.6146774,-66.066572550089,1914,yes
eastern quebec,48.6146774,-66.066572550089,1915,yes
eastern quebec,48.6146774,-66.066572550089,1916,yes
eastern quebec,48.6146774,-66.066572550089,1917,yes
eastern quebec,48.6146774,-66.066572550089,1918,yes
eastern quebec,48.6146774,-66.066572550089,1919,yes
eastern quebec,48.6146774,-66.066572550089,1920,yes
eastern quebec,48.6146774,-66.066572550089,1921,yes
eastern quebec,48.6146774,-66.066572550089,1922,yes
eastern quebec,48.6146774,-66.066572550089,1923,yes
eastern quebec,48.6146774,-66.066572550089,1924,yes
eastern quebec,48.6146774,-66.066572550089,1925,yes
eastern quebec,48.6146774,-66.066572550089,1926,yes
eastern quebec,48.6146774,-66.066572550089,1927,yes
eastern quebec,48.6146774,-66.066572550089,1928,yes
eastern quebec,48.6146774,-66.066572550089,1929,yes
eastern quebec,48.6146774,-66.066572550089,1930,yes
eastern quebec,48.6146774,-66.066572550089,1931,yes
eastern quebec,48.6146774,-66.066572550089,1932,yes
eastern quebec,48.6146774,-66.066572550089,1933,yes
eastern quebec,48.6146774,-66.066572550089,1934,yes
eastern quebec,48.6146774,-66.066572550089,1935,yes
eastern quebec,48.6146774,-66.066572550089,1936,yes
eastern quebec,48.6146774,-66.066572550089,1937,yes
eastern quebec,48.6146774,-66.066572550089,1938,yes
eastern quebec,48.6146774,-66.066572550089,1939,yes
eastern quebec,48.6146774,-66.066572550089,1940,yes
eastern quebec,48.6146774,-66.066572550089,1941,yes
eastern quebec,48.6146774,-66.066572550089,1942,yes
eastern quebec,48.6146774,-66.066572550089,1943,yes
eastern quebec,48.6146774,-66.066572550089,1944,yes
eastern quebec,48.6146774,-66.066572550089,1945,yes
eastern quebec,48.6146774,-66.066572550089,1946,yes
eastern quebec,48.6146774,-66.066572550089,1947,yes
eastern quebec,48.6146774,-66.066572550089,1948,yes
eastern quebec,48.6146774,-66.066572550089,1949,yes
eastern quebec,48.6146774,-66.066572550089,1950,yes
eastern quebec,48.6146774,-66.066572550089,1951,yes
eastern quebec,48.6146774,-66.066572550089,1952,yes
eastern quebec,48.6146774,-66.066572550089,1953,yes
eastern quebec,48.6146774,-66.066572550089,1954,yes
eastern quebec,48.6146774,-66.066572550089,1955,yes
eastern quebec,48.6146774,-66.066572550089,1956,yes
eastern quebec,48.6146774,-66.066572550089,1957,yes
eastern quebec,48.6146774,-66.066572550089,1958,yes
eastern quebec,48.6146774,-66.066572550089,1959,yes
eastern quebec,48.6146774,-66.066572550089,1960,yes
eastern quebec,48.6146774,-66.066572550089,1961,yes
eastern quebec,48.6146774,-66.066572550089,1962,yes
eastern quebec,48.6146774,-66.066572550089,1963,yes
eastern quebec,48.6146774,-66.066572550089,1964,yes
eastern quebec,48.6146774,-66.066572550089,1965,yes
eastern quebec,48.6146774,-66.066572550089,1966,yes
eastern quebec,48.6146774,-66.066572550089,1967,yes
eastern quebec,48.6146774,-66.066572550089,1968,yes
eastern quebec,48.6146774,-66.066572550089,1969,yes
eastern quebec,48.6146774,-66.066572550089,1970,yes
eastern quebec,48.6146774,-66.066572550089,1971,yes
eastern quebec,48.6146774,-66.066572550089,1972,yes
eastern quebec,48.6146774,-66.066572550089,1973,yes
eastern quebec,48.6146774,-66.066572550089,1974,yes
eastern quebec,48.6146774,-66.066572550089,1975,yes
eastern quebec,48.6146774,-66.066572550089,1976,yes
eastern quebec,48.6146774,-66.066572550089,1977,yes
eastern quebec,48.6146774,-66.066572550089,1978,yes
eastern quebec,48.6146774,-66.066572550089,1979,yes
eastern quebec,48.6146774,-66.066572550089,1980,yes
eastern quebec,48.6146774,-66.066572550089,1981,yes
eastern quebec,48.6146774,-66.066572550089,1982,yes
eastern quebec,48.6146774,-66.066572550089,1983,yes
eastern quebec,48.6146774,-66.066572550089,1984,yes
eastern quebec,48.6146774,-66.066572550089,1985,yes
eastern quebec,48.6146774,-66.066572550089,1986,yes
eastern quebec,48.6146774,-66.066572550089,1987,yes
eastern quebec,48.6146774,-66.066572550089,1988,yes
eastern quebec,48.6146774,-66.066572550089,1989,yes
eastern quebec,48.6146774,-66.066572550089,1990,yes
eastern quebec,48.6146774,-66.066572550089,1991,yes
eastern quebec,48.6146774,-66.066572550089,1992,yes
eastern quebec,48.6146774,-66.066572550089,1993,yes
eastern quebec,48.6146774,-66.066572550089,1994,yes
eastern quebec,48.6146774,-66.066572550089,1995,yes
eastern quebec,48.6146774,-66.066572550089,1996,yes
eastern quebec,48.6146774,-66.066572550089,1997,yes
eastern quebec,48.6146774,-66.066572550089,1998,yes
eastern quebec,48.6146774,-66.066572550089,1999,yes
eastern quebec,48.6146774,-66.066572550089,2000,yes
southern quebec,45.5031824,-73.5698065,1600,yes
southern quebec,45.5031824,-73.5698065,1601,yes
southern quebec,45.5031824,-73.5698065,1602,yes
southern quebec,45.5031824,-73.5698065,1603,yes
southern quebec,45.5031824,-73.5698065,1604,yes
southern quebec,45.5031824,-73.5698065,1605,yes
southern quebec,45.5031824,-73.5698065,1606,yes
southern quebec,45.5031824,-73.5698065,1607,yes
southern quebec,45.5031824,-73.5698065,1608,yes
southern quebec,45.5031824,-73.5698065,1609,yes
southern quebec,45.5031824,-73.5698065,1610,yes
southern quebec,45.5031824,-73.5698065,1611,yes
southern quebec,45.5031824,-73.5698065,1612,yes
southern quebec,45.5031824,-73.5698065,1613,yes
southern quebec,45.5031824,-73.5698065,1614,yes
southern quebec,45.5031824,-73.5698065,1615,yes
southern quebec,45.5031824,-73.5698065,1616,yes
southern quebec,45.5031824,-73.5698065,1617,yes
southern quebec,45.5031824,-73.5698065,1618,yes
southern quebec,45.5031824,-73.5698065,1619,yes
southern quebec,45.5031824,-73.5698065,1620,yes
southern quebec,45.5031824,-73.5698065,1621,yes
southern quebec,45.5031824,-73.5698065,1622,yes
southern quebec,45.5031824,-73.5698065,1623,yes
southern quebec,45.5031824,-73.5698065,1624,yes
southern quebec,45.5031824,-73.5698065,1625,yes
southern quebec,45.5031824,-73.5698065,1626,yes
southern quebec,45.5031824,-73.5698065,1627,yes
southern quebec,45.5031824,-73.5698065,1628,yes
southern quebec,45.5031824,-73.5698065,1629,yes
southern quebec,45.5031824,-73.5698065,1630,yes
southern quebec,45.5031824,-73.5698065,1631,yes
